concept_id,concept_from_alex_street,alternative_phrase,phrase_code
3915973944,dangerous occupations,,4
2437471391,dangerous policy,,4
3469241797,dangerous substance,,4
812059869,darker hue,,4
2023470200,darker races,,4
2278771906,davis home,,5
2363165046,day nurseries,,5
1169680599,day nursery,,5
2535281500,day without injury,,5
346174651,day worker,,3
800336928,day workers,,4
797300976,daytona normal,,5
34641664,dean gillett,,4
2213349312,dean slowe,,4
2702315950,death mask,,4
2105665232,death penalty,,4
3307617228,death rates,,4
1866992570,decent conditions,,5
1928827225,decent living,,5
3098285714,decent standards,,5
2192276657,declared unconstitutional,,5
2660376786,decollete,,4
2361678216,defense,,4
2204256393,delaware branch,,2
570153536,delaware delegation,,2
3140250303,delaware quota consumers league,,1
3287382431,delaware state branch,,2
266492765,delaware state federation,,1
3149344068,delegated,,2
1018498591,delegates representing schools,,2
3939691677,deliberate policy,,5
3395146813,delicate little children,,4
2515355959,delicate satire,,5
1537846147,delinquent boys,,4
3354518948,delinquent colored girls,,3
1667043475,delinquent girls,,4
269812231,delinquent home,,5
1870429089,delinquent negro girls,,4
92531303,delivery boys,,4
3011889866,demand equality,,5
3983715148,democracy,,5
498306865,democratic country,,5
1985333734,democratic leaders,,4
424468337,democratic ticket,,5
273954803,democratic women,,3
3994708163,denied naturalization,,4
2381153431,dental council,,5
2242208785,dental womans club,,1
343588887,dependent children,,3
3025334560,dependent girls,,4
4242428628,dependent people,,4
1571740635,deplore lynching,,5
1337138295,deportation order,,5
788457258,deprecate domestic service,,4
2213331425,deputy chief librarian,,4
1306859717,desert sands,,4
2080777727,desmond bill,,5
2941417866,desperately ill,,4
94600631,desperately prowoman,desperately pro-woman,5
3285710844,destitute,,4
2369564390,destructive legislation,,4
1202612451,detailed study,,5
372157098,detention,,4
2511724165,detention home,,4
3977034542,detroit association,,2
492076128,detroit branch,,2
3795103878,detroit conference,,2
2159110797,detroit federation,,2
2885044665,detroit housewives league,detroit house-wives league,1
2605994370,detroit study club,,1
1405422937,devoted wife,,3
413746769,devout christian,,3
3171245757,different nationalities,,5
3048034533,director schofield,,4
2904774746,dirt floor,,4
997434239,dirty bakeries,,4
3146552281,dirty milk,,4
3085328125,disabilities,,4
1118251307,disability,,4
2981653760,disabling accidents,,4
785249827,discharge married women,,4
3366705361,discharging married women,,4
694070453,disciplined,,5
3179425917,discourage night work,,5
1683645679,discrimination,,4
2819789642,discriminatory clauses,,4
3006597849,discriminatory legislation,,5
3688291350,disease,,4
2091158591,disfranchises,,5
135981672,dishwasher,dish-washer,5
168140290,dismiss married women,dis-miss married women,4
2724516984,dismissal wage,,5
2621751994,dismissing married women,,4
1855551341,dismissing women,,4
174478306,dismissing women teachers,,4
3274274206,dispersed love,,5
2336122106,displacing men,,4
1336494610,dissenting opinion,,5
3291851711,distributive justice,,5
374622379,district branch,,2
3702576881,district police,,4
2896117629,district supreme court,,2
1524691218,divine plan,,5
1615934925,divorce laws,,5
2529471277,dolls clothing,,4
3464090740,domestic,,4
3887906032,domestic employees,,4
3492562117,domestic labor,,4
3888032668,domestic nature,,4
2588702254,domestic positions,,4
3856570757,domestic relations,,4
2474482278,domestic relations law,,5
4079639543,domestic science,,5
3128564861,domestic servants,,3
1880082507,domestic service,,4
1979397561,domestic service workers,,3
3114892567,domestic work,,4
654857953,domestic worker,,3
2535919739,domestic workers,,4
617155915,domesticity,,4
672440751,domestics,,4
2682728315,domicile bill,,5
3354992534,dominant party,,4
3954627512,dominant race,,4
427225743,dominant sex,,4
2012342326,dominican commissioner,,2
2198403661,dominican women,,3
1825723030,dominion parliaments,,4
2231489899,door opens,,5
1287488045,doris stevens chairman,doris stevens chair-man,2
4024959568,double compensation,,5
1184078893,double earners,,4
91670399,double moral standard,,5
1551632121,double nationality,,5
3299881889,double standard,,4
726234894,doubleearners,double-earners,4
3967820626,douglass high school,,6
1230222298,douglass home,,5
1134692079,douglass memorial,,5
2896361766,dowager rani,,1
1005870553,dower right,,5
3194027469,dower rights,,5
3390559415,dr alice hamilton,,1
3532232637,dr anne hendry morrison,,1
2217485139,dr elizabeth faulkner baker,,1
879330678,dr john r mott,,1
1509247634,dr louise heilbron,,1
1820573856,dr orestes ferrara,,1
721299312,dr parrado,,1
3212459020,dr r r moton,,1
283034486,drawing maximum salaries,,5
1820785746,dress well,dress w-ell,5
1427192028,dressmaker,,3
1000269490,dressmaking,dress-making,4
2463018758,drink every drop,,4
3067183098,drinking,,4
1697275635,drinking wine,,4
3888726026,drug adulteration,,4
2521540385,drug chains,,4
1188779687,drug inspection,,5
249855269,drug products,,4
3604825435,drug stores,,4
1988370587,drugs act,,5
3657387904,dry goods boxes,,4
3190245418,dublin congress,,2
4066898312,duluth branch,,2
2281338891,dutch woman,,3
3241492911,dyer antilynching bill,dyer anti-lynching bill,5
1169945216,dyer bill,,5
4186726772,e zion church,,6
2388220660,early childhood,early child-hood,4
2431923383,early training,,5
567394550,earn full wages,,5
1969843343,earned less,,5
4144554982,earnest cooperation,earnest co-operation,5
2255465784,earning capacity,,5
1512948491,earning less,,5
4050946991,earning power,,5
4065434712,earthly life,,5
911154017,east central field committee,,2
1170082816,eastern conference committee,,2
1636515279,eastern regional conference,,2
4143008172,eastern shore federation,,2
2865894786,eben griggs,,1
1237966359,economic,,4
726637136,economic act,,5
1007245402,economic action,,5
2952669681,economic advisory committee,,2
2887016177,economic barriers raised,,4
3135284153,economic burden,,5
145426704,economic conduct,,5
1317613158,economic conference,,5
613862735,economic dependence,,4
1720186090,economic emancipation,,5
481107654,economic endeavor,,5
358802258,economic equality,,5
864507355,economic field,,4
1647135831,economic freedom,,5
4116250446,economic groups,,5
3171358953,economic independence,,5
3067475372,economic life,,4
2743408405,economic necessities,,4
3395045635,economic order,,5
2724477074,economic position,,5
194830454,economic pressure,,5
4216640430,economic progress,,5
2965556365,economic question,,4
628233077,economic responsibility,,5
1246774028,economic rights,,5
3815089116,economic security,,5
11721391,economic sense,,5
1946223303,economic slaves,,4
2591625990,economic struggle,,5
3941787997,economic subjugation,,4
1406959797,economic value,,5
498047327,economic world,,5
1247219522,economically independent,,5
2417154272,economy act,,5
1836532448,economy act repealed,,5
581255371,economy bill,,5
1920779561,edith houghton hooker,edith hough-ton hooker,1
3398658106,educate,,5
2071770887,educate children,,5
1341425691,educate consumers,,5
2120199546,educate editors,,5
411201476,educate public opinion,,5
1093589660,educate women,,3
2733427853,educated colored woman,,3
2197638726,educated negro,,5
3453819268,educated negro woman,,3
3369624835,educated women,,5
3184494716,educating,,5
3976421440,education,,5
3935784479,education refinement,,5
1023649418,educational attache,,4
2555270254,educational authorities,,4
3598737188,educational campaign,,5
2933813283,educational development,,5
1399470947,educational effort,,5
427086062,educational efforts,,5
2806923546,educational force,,5
624764430,educational fund,,5
829816357,educational ideals,,5
3394777470,educational institutions,,5
2507328531,educational patronage,,5
3587620032,educational problems,,5
957576290,educational reform,educational re-form,5
3447309719,educational standard,,5
170448964,educational systems,,5
2250976791,educational work,,5
1057304360,edwards plantation,,4
3050384006,effective collaboration,,5
4211685094,effective cooperation,effective co-operation,5
2076896171,effective protector,,5
701665404,efficient man,,4
3098404066,efficient service,,4
676228553,eight hour day,,5
1019624310,eight hour law,,5
347717546,eight hours day,,5
4273101667,eight hours law,,5
2811203418,eighteenth amendment,,5
3228630251,eighthour bill,eight-hour bill,5
3661397354,eighthour day,eight-hour day,5
3041706725,eighthour law,eight-hour law,5
2545427339,eighthourlaw,eight-hour-law,5
3992415115,eighthours day,eight-hours day,5
291590743,either parent,,5
1377940853,either sex,,5
391905477,elect officers,,5
4013253078,elect senators,,5
1720376440,elect women,,5
107147748,elected,,5
975117861,elected delegate,,2
3108848368,elected superintendent,elected super-intendent,5
2604757698,electing,,5
940315056,elective franchise,,5
1075860021,elective offices,,5
3098403269,electoral reform bill,electoral re-form bill,5
3853628115,electric light bill,,5
1458779533,electric washing machine,,4
485217507,elementary department,,5
1087381704,elementary justice,,5
660533203,elevator boy,,4
2551073977,elevator operators,,4
2978578905,eligible jurors,,5
1771575746,eligible list,,5
342221259,eliminate discrimination,,5
320099479,eliot mrs david,,1
3031367034,elizabeth blackwell chair,,2
881298603,elmira board,,4
1776838355,elocutionist,,5
1491342397,elocutionists,,5
2434379747,ely university,,6
1083124260,elyuniversity,,6
2460007128,emancipation address,,5
2085796879,emancipation proclamation,,5
3182193271,emergency girls club,,1
3722463800,emergency measure,,5
244163379,emergency work,,5
4227328128,eminent food chemists,,4
3024997224,empire state federation,,2
1227417962,employ girls,,5
2844957708,employ women,,5
1215591386,employed persons,,4
2958219198,employed women,,3
3084266330,employees benefit association,,5
4041440844,employers association,,5
947110526,employers associations,,4
2445094576,employing women,,5
3717025395,employment agencies,,5
906986865,employment agency,,5
1612640765,employment agents,,5
1000608741,employment bureau,,4
3828740943,employment certificate issued,,5
1742873659,employment committee,,5
3154134185,employment exchanges,,5
1347872579,employment fluctuation,,4
1984680993,employment manager,,5
2602402956,employment program,,5
3820993086,employment property,,5
3101326749,employment situation,,4
685606447,employment years,,5
3031570951,enable purchasers,,5
1418203282,enabling act,,5
2722942028,encephalitis,,4
2397406572,encyclopaedia occupation,,4
1898994689,endowment committee,,2
133480771,endowment fund,,5
1832121096,enemys boats,,4
3468612606,enforcement machinery,,5
1768849675,enfranchise women,,5
3747101850,enfranchisement,,5
882905940,english bar,,4
2648239946,english common law,,5
1972689732,english magazine,,2
2657466253,english members,,2
188940850,enlightened public opinion,,5
166887848,enlightened states,,4
175384360,enlightening public opinion,,5
2291288733,enlisted colored troops,,3
1862767580,enlisted man,,3
1074252264,entire community property,,5
554161384,entire race,,5
1785178431,entrance requirements,,5
3005312107,equal,,5
2403370189,equal application,,5
3206698176,equal basis,,5
886837190,equal bights,equal rights,99
614052271,equal chance,,5
3901561190,equal citizenship,,5
3339801914,equal citizenship england,,5
404888416,equal code,,5
2517494730,equal competence,,4
2508046969,equal domicile bill,,5
1213926274,equal duties,,5
1570589992,equal economic rights,,5
3155290945,equal eights,equal rights,99
2214229053,equal eights amendment,equal rights amendment,99
2461207687,equal eights movement,equal rights movement,99
3615065113,equal footing,,5
1938071199,equal franchise,,5
21691340,equal franchise federation,,5
1535274526,equal guardianship,,5
3305674447,equal guardianship bill,,4
410954074,equal guardianship law,,5
1507845491,equal inheritance laws,,5
1676099938,equal laws,,5
940335334,equal moral standard,,5
3354561248,equal nationality,,5
3878750041,equal nationality bill,,5
2619542247,equal nationality convention,,5
2727394722,equal nationality rights,,5
3921099760,equal nationality treaty,,5
1067730690,equal numbers,,5
